Company ID,Company Name,Name Source,Website URL,Career URL,LinkedIn URL,Email,Location,Tech Stack,Employee Count Hint,AIUB/Total Hint,Status/Research Hint,Notes,Additional Websites,Additional Career URLs,Additional LinkedIn URLs,Additional Emails,Corporate Domains,Source Rows,Source Row Count,Needs Manual Review,Review Reasons,Needs Enrichment,Enrichment Reasons,Active,Recommended Action
C0943,Softzino,domain_inferred,,https://softzino.com/join-us/career,,,,,,,,Is Applied: yes | Re Apply Count: 22 Jun-e,,,,,softzino.com,1128,1,NO,,YES,Company name inferred from domain/LinkedIn/email,YES,MONITOR_READY
C0619,Sohel,domain_inferred,https://sohel.info/,,,,,,,,,,,,,,sohel.info,750,1,NO,,YES,Company name inferred from domain/LinkedIn/email,YES,FIND_CAREER_PAGE
C0596,Sohub,domain_inferred,https://protect.sohub.com.bd/,,https://www.linkedin.com/company/solution-hub-technologie-sohub/,,,,,1/16,,Tech Stack: So important for security........ Need to check their products | Years of Exp want: 1 of 16 | Location: https://www.linkedin.com/company/solution-hub-technologie-sohub/,,,,,sohub.com.bd,723,1,NO,,YES,Company name inferred from domain/LinkedIn/email,YES,FIND_CAREER_PAGE
C0388,Solution9,email_inferred,,,,admin@solution9.com,,,,,outdated,Tech Stack: outdated | Is Applied: yes,,,,,,497,1,YES,Source review: contact_only,YES,Company name inferred from domain/LinkedIn/email; Missing company/career website,YES,MANUAL_REVIEW
C0566,Solutionspin,domain_inferred,https://www.solutionspin.com/,,https://www.linkedin.com/company/solutionspin/,,,,,,,Tech Stack: https://www.solutionspin.com/ | Years of Exp want: 4 out 13,,,,,solutionspin.com,693,1,NO,,YES,Company name inferred from domain/LinkedIn/email,YES,FIND_CAREER_PAGE
C0667,Solutionworld Limited,linkedin_inferred,,,https://www.linkedin.com/company/solutionworld-limited/?originalSubdomain=bd,,,,,1/12,,Specialization They Need: 1 of 12 HR,,,,,,809,1,NO,,YES,Company name inferred from domain/LinkedIn/email; Missing company/career website,YES,ENRICH_FROM_LINKEDIN
C0013,Solutya,explicit,https://solutya.com/,https://solutya.com/job-openings,,,uttara,,,,no opening,Tech Stack: Uttara | Openning: no opening rn | Location: https://solutya.com/job-openings,https://solutya.com,,,,solutya.com,29; 212,2,NO,,NO,,YES,MONITOR_READY
C0974,Solversbd,email_inferred,,,,support@solversbd.com,,,,,planning,Is Applied: planning,,,,,,1165,1,YES,Source review: contact_only,YES,Company name inferred from domain/LinkedIn/email; Missing company/career website,YES,MANUAL_REVIEW
C0558,Somikoron,domain_inferred,https://somikoron.com.bd/,,https://www.linkedin.com/company/somikoron-it-ltd/,,,,,2/14,"interesting, planning",Openning: 2 of 14 | Specialization They Need: interesting | Is Applied: planning | Location: https://somikoron.com.bd/,,,,,somikoron.com.bd,685,1,NO,,YES,Company name inferred from domain/LinkedIn/email,YES,FIND_CAREER_PAGE
C0721,Soppiyaos,linkedin_inferred,,,https://www.linkedin.com/company/soppiyaos/,,,,15.0,,,Specialization They Need: 15 emp,,,,,,865,1,NO,,YES,Company name inferred from domain/LinkedIn/email; Missing company/career website,YES,ENRICH_FROM_LINKEDIN
C0120,Sorobor,explicit,https://sorobor.com.bd/,,,,,,,,not loading,Comment: site is not loading,,,,,sorobor.com.bd,158; 1257,2,YES,Source review: name_only_no_url_email,NO,,YES,MANUAL_REVIEW
C0038,Southtech Group,explicit,https://www.southtechgroup.com/,,,,,,,,no opening,Openning: no opening rn,https://www.southtechgroup.com; https://career.southtechgroup.com/,,,,southtechgroup.com,54; 274; 1219,3,NO,,NO,,YES,FIND_CAREER_PAGE
C1001,Spagreen,domain_inferred,https://spagreen.net/contacts,,,,mirpur,wordpress,,,"hiring, no hiring, no hiring page",Tech Stack: wordpress may be | Openning: no hiring page found | Years of Exp want: mirpur,,,,,spagreen.net,1203,1,NO,,YES,Company name inferred from domain/LinkedIn/email,YES,FIND_CAREER_PAGE
C0080,Spectrum,domain_inferred,https://spectrum.com.bd/contact.html,,,contact@spectrum.com.bd,,,,,"hiring, no hiring, no hiring page",Openning: no hiring page found | Location: contact@spectrum.com.bd,,,,,spectrum.com.bd,107; 1189,2,NO,,YES,Company name inferred from domain/LinkedIn/email,YES,FIND_CAREER_PAGE
C0866,Spinetechuniversal,domain_inferred,https://www.spinetechuniversal.com/,,,,,cyber,,,outdated,Tech Stack: cyber outdated,,,,,spinetechuniversal.com,1031,1,NO,,YES,Company name inferred from domain/LinkedIn/email,YES,FIND_CAREER_PAGE
C0510,Spinnerinternationalltd,domain_inferred,https://spinnerinternationalltd.com/,,,,bonosree,,,,,Tech Stack: bonosree,,,,,spinnerinternationalltd.com,636,1,NO,,YES,Company name inferred from domain/LinkedIn/email,YES,FIND_CAREER_PAGE
C0428,Spinoffstudio,domain_inferred,https://www.spinoffstudio.com/,,,,,,,,,Tech Stack: We’ll be back soon!,,,,,spinoffstudio.com,542,1,NO,,YES,Company name inferred from domain/LinkedIn/email,YES,FIND_CAREER_PAGE
C0513,Splbdgroup,domain_inferred,,https://splbdgroup.com/career-at-spl/,,,,,,,hiring,"Tech Stack: hiring senior solution architect ,. net suite",,,,,splbdgroup.com,639,1,NO,,YES,Company name inferred from domain/LinkedIn/email,YES,MONITOR_READY
C0356,Spondonit,domain_inferred,https://spondonit.com/,,,,,php,,,outdated,Openning: php /// outdated,,,,,spondonit.com,463,1,NO,,YES,Company name inferred from domain/LinkedIn/email,YES,FIND_CAREER_PAGE
C0593,Squadinnovators,domain_inferred,https://www.squadinnovators.com/,,https://www.linkedin.com/company/squad-innovators/,,aftabnagar,,,2/10,planning,Tech Stack: https://www.squadinnovators.com/ | Openning: aftabnagar | Specialization They Need: 2 out of 10 | Is Applied: planning,,,,,squadinnovators.com,720,1,NO,,YES,Company name inferred from domain/LinkedIn/email,YES,FIND_CAREER_PAGE
C1015,Sscl,domain_inferred,https://www.sscl.tech/,https://career.sscl.tech/jobs,https://www.linkedin.com/company/spectrum-software-and-consulting/,,,,,1/41,,Tech Stack: https://www.linkedin.com/company/spectrum-software-and-consulting/ | Specialization They Need: 1 of 41 | Location: https://www.sscl.tech/,,,,,sscl.tech,1223,1,YES,Source review: multiple_domains,YES,Company name inferred from domain/LinkedIn/email,YES,MANUAL_REVIEW
C0174,SSD-TECH,explicit,https://ssd-tech.io,,,,,,,,career not found,Comment: career not found,https://ssd-tech.io/,,,,ssd-tech.io,241; 1281,2,NO,,NO,,YES,FIND_CAREER_PAGE
C0178,Sslwireless,domain_inferred,https://www.sslwireless.com https://www.sslwireless.com/all-jobs,,,,,"ai, data engineer",,,,"Tech Stack: data engineer, ai native dev | Location: https://www.sslwireless.com/all-jobs",,,,,sslwireless.com https,251,1,NO,,YES,Company name inferred from domain/LinkedIn/email,YES,FIND_CAREER_PAGE
C0717,Staffasia,domain_inferred,,https://www.staffasia.org/career/open-vacancy-for-your-desired-role,https://www.linkedin.com/company/staff-asia/?originalSubdomain=bd,career@staffasia.org,,,16.0,,planning,Tech Stack: https://www.linkedin.com/company/staff-asia/?originalSubdomain=bd | Specialization They Need: 16 emp | Is Applied: planning | Location: https://www.staffasia.org/career/open-vacancy-for-your-desired-role,,,,,staffasia.org,861,1,NO,,YES,Company name inferred from domain/LinkedIn/email,YES,MONITOR_READY
C0924,Stargroup BD,domain_inferred,,https://career.stargroup-bd.com/jobs/,,,,,,,,Is Applied: yes,,,,,stargroup-bd.com,1108,1,NO,,YES,Company name inferred from domain/LinkedIn/email,YES,MONITOR_READY
C0761,Starkology,linkedin_inferred,,,https://www.linkedin.com/company/starkology/,,,,,,,,,,,,,906,1,NO,,YES,Company name inferred from domain/LinkedIn/email; Missing company/career website,YES,ENRICH_FROM_LINKEDIN
C0873,Startise,domain_inferred,,https://startise.com/careers/,,,,wordpress,,,,Openning: wordpress,,,,,startise.com,1041,1,NO,,YES,Company name inferred from domain/LinkedIn/email,YES,MONITOR_READY
C0833,Staticmania,domain_inferred,https://staticmania.com/,,https://www.linkedin.com/company/staticmania/,,,,16.0,,,Tech Stack: So Cool Section | Openning: 16 emp | Location: https://www.linkedin.com/company/staticmania/,,,,,staticmania.com,993,1,NO,,YES,Company name inferred from domain/LinkedIn/email,YES,FIND_CAREER_PAGE
C0123,SteadyStep,explicit,https://steadystep.com/,,,,,,,,not loading,Comment: not loading,,,,,steadystep.com,161; 1276,2,YES,Source review: name_only_no_url_email,NO,,YES,MANUAL_REVIEW
C0122,StockBangladesh,explicit,,,,,,,,,,,,,,,,160,1,YES,Source review: name_only_no_url_email,YES,Missing company/career website,YES,MANUAL_REVIEW
C0834,Strativ,domain_inferred,https://strativ.se/en/karriar,https://erp360.strativ.se/career,,,,,,,,Openning: cool website | Location: https://erp360.strativ.se/career,,,,,strativ.se,994,1,YES,Source review: multiple_domains,YES,Company name inferred from domain/LinkedIn/email,YES,MANUAL_REVIEW
C1025,Streamstech,domain_inferred,,https://www.streamstech.com/careers,,,,,,,,,,,,,streamstech.com,1234,1,NO,,YES,Company name inferred from domain/LinkedIn/email,YES,MONITOR_READY
C0305,Suffixit,domain_inferred,,https://www.suffixit.com/career,,,badda,,,,,Tech Stack: badda,,,,,suffixit.com,408,1,NO,,YES,Company name inferred from domain/LinkedIn/email,YES,MONITOR_READY
C0546,Svam,domain_inferred,,https://svam.com/career/,https://www.linkedin.com/company/svam-international-inc/,,,,2.0,,,Specialization They Need: 2 emp | Location: https://www.linkedin.com/company/svam-international-inc/,,,,,svam.com,673,1,NO,,YES,Company name inferred from domain/LinkedIn/email,YES,MONITOR_READY
C0254,Swap,domain_inferred,https://swap.com.bd/,,,parvez@swap.com.bd,,,,,,Tech Stack: https://swap.com.bd/,,,,,swap.com.bd,354,1,NO,,YES,Company name inferred from domain/LinkedIn/email,YES,FIND_CAREER_PAGE
C0014,Swapnoloke,explicit,https://www.swapnoloke.com/,https://www.swapnoloke.com/jobs,,,,,,,,Location: https://www.swapnoloke.com/jobs,https://www.swapnoloke.com,,,,swapnoloke.com,30; 170,2,NO,,NO,,YES,MONITOR_READY
C0815,Sweetitech,domain_inferred,https://www.sweetitech.co.uk/#home,,,,,,,,,Tech Stack: nice hero section,,,,,sweetitech.co.uk,972,1,NO,,YES,Company name inferred from domain/LinkedIn/email,YES,FIND_CAREER_PAGE
C0337,Syftet,domain_inferred,,https://syftet.com/career,,,,sqa,,,,Tech Stack: sqa,,,,,syftet.com,444,1,NO,,YES,Company name inferred from domain/LinkedIn/email,YES,MONITOR_READY
C0384,Synergy Interface,linkedin_inferred,,,https://www.linkedin.com/company/synergy-interface/,,,,,,,,,,,,,492,1,NO,,YES,Company name inferred from domain/LinkedIn/email; Missing company/career website,YES,ENRICH_FROM_LINKEDIN
C0155,Synesis IT,explicit,https://synesisit.com.bd,,,,,,,,career not found,Comment: career not found,https://synesisit.com.bd/,,,,synesisit.com.bd,209; 1282,2,NO,,NO,,YES,FIND_CAREER_PAGE
C0472,Synesis IT Limited,linkedin_inferred,,,https://www.linkedin.com/company/synesis-it-limited/,,,,,9/189,,Specialization They Need: 9 out of 189,,,,,,596,1,NO,,YES,Company name inferred from domain/LinkedIn/email; Missing company/career website,YES,ENRICH_FROM_LINKEDIN
C0598,Syscomatic,domain_inferred,https://syscomatic.com/,,https://www.linkedin.com/company/syscomatic/,,,,,1/4,,Tech Stack: https://syscomatic.com/ | Openning: cool footer | Specialization They Need: 1 of 4,,,,,syscomatic.com,725,1,NO,,YES,Company name inferred from domain/LinkedIn/email,YES,FIND_CAREER_PAGE
C0278,Sysconsolution,domain_inferred,https://www.sysconsolution.com/about,,,,,,,,,,,,,,sysconsolution.com,380,1,NO,,YES,Company name inferred from domain/LinkedIn/email,YES,FIND_CAREER_PAGE
C0514,Sysmatrix Technologies Ltd,linkedin_inferred,,,https://www.linkedin.com/company/sysmatrix-technologies-ltd/?originalSubdomain=bd,,,cyber,1.0,,,Openning: cyber cloud web | Years of Exp want: 1 emp,,,,,,641,1,NO,,YES,Company name inferred from domain/LinkedIn/email; Missing company/career website,YES,ENRICH_FROM_LINKEDIN
C1003,Sysnest,email_inferred,,,,info@sysnest.com.bd,,,,,"hiring, no hiring, no hiring page",Tech Stack: no hiring page found,,,,,,1205,1,YES,Source review: contact_only,YES,Company name inferred from domain/LinkedIn/email; Missing company/career website,YES,MANUAL_REVIEW
C0081,Sysnova Information Systems,explicit,https://sysnova.com,https://sysnova.com/career,,,,,,,,Comment: kazi farm || Location: Kazi farm group,,https://www.sysnova.com/career,,,sysnova.com,108; 134; 1208,3,NO,,NO,,YES,MONITOR_READY
C0350,Systechdigital,domain_inferred,,https://systechdigital.com/career,,,,,,,outdated; backdated,Tech Stack: seems outdated || Openning: backdated,,https://www.systechdigital.com/career,,,systechdigital.com,457; 602,2,NO,,YES,Company name inferred from domain/LinkedIn/email,YES,MONITOR_READY
C0460,Systechdigital,linkedin_inferred,,,https://www.linkedin.com/company/systechdigital/?originalSubdomain=bd,,,,,,,,,,,,,581,1,NO,,YES,Company name inferred from domain/LinkedIn/email; Missing company/career website,YES,ENRICH_FROM_LINKEDIN
C1017,Systechunimax,domain_inferred,,https://www.systechunimax.com/Career.html,,,,,,,no opening,Openning: no opening rn,,,,,systechunimax.com,1225; 1227,2,NO,,YES,Company name inferred from domain/LinkedIn/email,YES,MONITOR_READY
C0730,System Resources Limited Srl,linkedin_inferred,,,https://www.linkedin.com/company/system-resources-limited-srl/,,,,18.0,,,Specialization They Need: 18 emp,,,,,,874,1,NO,,YES,Company name inferred from domain/LinkedIn/email; Missing company/career website,YES,ENRICH_FROM_LINKEDIN
C0706,Tactsoftltd,domain_inferred,,https://www.tactsoftltd.com/Home/JobCareer,https://www.linkedin.com/company/tactsoftltd/,,,,21.0,,planning,Tech Stack: https://www.tactsoftltd.com/Home/JobCareer | Specialization They Need: 21 emp | Is Applied: planning,,,,,tactsoftltd.com,850,1,NO,,YES,Company name inferred from domain/LinkedIn/email,YES,MONITOR_READY
C0620,Tagitsol,domain_inferred,https://www.tagitsol.com/about,,https://www.linkedin.com/company/tagit-solutions-limited/ https://www.linkedin.com/in/abdullah-ibne-alam/ https://www.linkedin.com/in/abdullah-al-hossain-43b11229/,,,,,,,Tech Stack: https://www.linkedin.com/in/abdullah-ibne-alam/ | Specialization They Need: https://www.linkedin.com/in/abdullah-al-hossain-43b11229/ | Location: https://www.tagitsol.com/about,,,,,tagitsol.com,757,1,NO,,YES,Company name inferred from domain/LinkedIn/email,YES,FIND_CAREER_PAGE
C0541,Talvette,linkedin_inferred,,,https://www.linkedin.com/company/talvette/,,,,12.0,,,Openning: 12 emp,,,,,,668,1,NO,,YES,Company name inferred from domain/LinkedIn/email; Missing company/career website,YES,ENRICH_FROM_LINKEDIN
C0814,Taqwaent,domain_inferred,,https://www.taqwaent.com/career,,,,,,,,Tech Stack: cool name,,,,,taqwaent.com,971,1,NO,,YES,Company name inferred from domain/LinkedIn/email,YES,MONITOR_READY
C0797,Taratechltd,email_inferred,,,,info@taratechltd.com,rampura,,,,must try,Tech Stack: rampura | Openning: must try,,,,,,949,1,YES,Source review: contact_only,YES,Company name inferred from domain/LinkedIn/email; Missing company/career website,YES,MANUAL_REVIEW
C0071,TARGETIV,explicit,https://targetiv.com/,,,,,,,,,,,,,,targetiv.com,92,1,NO,,NO,,YES,FIND_CAREER_PAGE
C0745,Tarunsoftlimited,linkedin_inferred,,,https://www.linkedin.com/company/tarunsoftlimited/?originalSubdomain=bd,,,,5.0,,,Specialization They Need: 5 emp,,,,,,890,1,NO,,YES,Company name inferred from domain/LinkedIn/email; Missing company/career website,YES,ENRICH_FROM_LINKEDIN
C0445,Team Creative,linkedin_inferred,,,https://www.linkedin.com/company/team-creative/?originalSubdomain=bd,,,,,,,,,,,,,560,1,NO,,YES,Company name inferred from domain/LinkedIn/email; Missing company/career website,YES,ENRICH_FROM_LINKEDIN
C0786,Teamexus,domain_inferred,,https://www.teamexus.com/career/,,,,,,,,Tech Stack: full stack engineer | Openning: try,,,,,teamexus.com,936,1,NO,,YES,Company name inferred from domain/LinkedIn/email,YES,MONITOR_READY
C0171,Techabyte Solutions,explicit,https://techabyte.solutions,,,,,wordpress,,,,Comment: cool design,,,,,techabyte.solutions,235,1,NO,,NO,,YES,FIND_CAREER_PAGE
C0588,Techanalyticaltd,domain_inferred,,https://techanalyticaltd.com/career,https://www.linkedin.com/company/tech-analytica-limited/,,,,,1/7,,Tech Stack: https://techanalyticaltd.com/career | Specialization They Need: 1 of 7,,,,,techanalyticaltd.com,715,1,NO,,YES,Company name inferred from domain/LinkedIn/email,YES,MONITOR_READY
C0370,Techcare,domain_inferred,,https://techcare.co/career#job-available,https://www.linkedin.com/company/techcareco/,,,,,1/13,,Tech Stack: shei | Openning: https://www.linkedin.com/company/techcareco/ | Years of Exp want: 1 of 13,,,,,techcare.co,477; 983,2,NO,,YES,Company name inferred from domain/LinkedIn/email,YES,MONITOR_READY
C0894,Techcloudltd,domain_inferred,,https://techcloudltd.com/career-at-tech-cloud-ltd/,,,,php,,,,Tech Stack: php,,,,,techcloudltd.com,1066,1,NO,,YES,Company name inferred from domain/LinkedIn/email,YES,MONITOR_READY
C0227,Techempire,email_inferred,,,,hr@techempire.com.bd,,,,,,,,,,,,327,1,YES,Source review: contact_only,YES,Company name inferred from domain/LinkedIn/email; Missing company/career website,YES,MANUAL_REVIEW
C0631,Techforingltd.,linkedin_inferred,,,https://www.linkedin.com/company/techforingltd./,,,,,1/13,,Openning: 1 of 13,,,,,,772,1,NO,,YES,Company name inferred from domain/LinkedIn/email; Missing company/career website,YES,ENRICH_FROM_LINKEDIN
C0309,Techknowgram,linkedin_inferred,,,https://www.linkedin.com/company/techknowgram/?originalSubdomain=bd,,,,,,,,,,,,,413,1,NO,,YES,Company name inferred from domain/LinkedIn/email; Missing company/career website,YES,ENRICH_FROM_LINKEDIN
C0855,Techlogicians,domain_inferred,,https://techlogicians.com/career/,,,,"django, odoo",,,,Tech Stack: odoo django,,,,,techlogicians.com,1018,1,NO,,YES,Company name inferred from domain/LinkedIn/email,YES,MONITOR_READY
C0066,TechMagic,explicit,https://www.techmagic.co/,,,,,,,,,,,,,,techmagic.co,87,1,NO,,NO,,YES,FIND_CAREER_PAGE
C0705,Techmindsltd,domain_inferred,https://techmindsltd.org/#home,,https://www.linkedin.com/company/techminds-ltd/,,,,17.0,,,Tech Stack: https://techmindsltd.org/#home | Specialization They Need: 17 emp,,,,,techmindsltd.org,849,1,NO,,YES,Company name inferred from domain/LinkedIn/email,YES,FIND_CAREER_PAGE
C0767,Techmonstar Bangladesh,linkedin_inferred,,,https://www.linkedin.com/company/techmonstar-bangladesh/?originalSubdomain=bd,,,,1.0,,,Openning: 1 emp,,,,,,913,1,NO,,YES,Company name inferred from domain/LinkedIn/email; Missing company/career website,YES,ENRICH_FROM_LINKEDIN
C0477,Technoartsoft,linkedin_inferred,,,https://www.linkedin.com/company/technoartsoft/?originalSubdomain=bd,,,,7.0,,,Openning: 7 emp,,,,,,603,1,NO,,YES,Company name inferred from domain/LinkedIn/email; Missing company/career website,YES,ENRICH_FROM_LINKEDIN
C0082,Technohaven,explicit,https://technohaven.com,https://technohaven.com/career/,,,,,,,,Comment: site not responsive .. kind of broken,,,,,technohaven.com,109; 1260,2,NO,,NO,,YES,MONITOR_READY
C0732,Technology And Business Solutions Ltd. Tbs,linkedin_inferred,,,https://www.linkedin.com/company/technology-and-business-solutions-ltd.-tbs-/,,,,16.0,,,Specialization They Need: 16 emp,,,,,,876,1,NO,,YES,Company name inferred from domain/LinkedIn/email; Missing company/career website,YES,ENRICH_FROM_LINKEDIN
C0421,Technomole,domain_inferred,,https://technomole.com/careers/,,,,,,,,Specialization They Need: no open position,,,,,technomole.com,534,1,NO,,YES,Company name inferred from domain/LinkedIn/email,YES,MONITOR_READY
C0162,TechnoNext,explicit,https://technonext.com,https://technonext.com/career,,,,,,,,Tech Stack: very bad | Location: https://technonext.com/career,https://technonext.com/,,,,technonext.com,219; 1240,2,NO,,NO,,YES,MONITOR_READY
C0899,Technoveltysolutions,email_inferred,,,,info@technoveltysolutions.com,,"ai, cyber",,,,"Openning: cyber, data an, ai ml",,,,,,1073,1,YES,Source review: contact_only,YES,Company name inferred from domain/LinkedIn/email; Missing company/career website,YES,MANUAL_REVIEW
C0163,TechnoVista Limited,explicit,https://technovista.com.bd,https://technovista.com.bd/career/,,,,,,,,Is Applied: yes | Re Apply Count: 6 June,https://technovista.com.bd/,,,,technovista.com.bd,220; 1102,2,NO,,NO,,YES,MONITOR_READY
C1013,Techoptions,domain_inferred,,https://techoptions.com.bd/career/#apply_job,https://www.linkedin.com/company/techoptionsbd/?originalSubdomain=bd,,,,6.0,,no opening,Openning: no opening rn | Specialization They Need: 6 emp | Location: https://www.linkedin.com/company/techoptionsbd/?originalSubdomain=bd,,,,,techoptions.com.bd,1220,1,NO,,YES,Company name inferred from domain/LinkedIn/email,YES,MONITOR_READY
C0483,Techsolutionfactory,domain_inferred,https://techsolutionfactory.com/,,https://www.linkedin.com/company/techsolutionfactory/?originalSubdomain=bd,,,,4.0,,,Tech Stack: https://techsolutionfactory.com/ | Openning: 4 emp,,,,,techsolutionfactory.com,609,1,NO,,YES,Company name inferred from domain/LinkedIn/email,YES,FIND_CAREER_PAGE
C0299,Techsolutionsplex,domain_inferred,,https://techsolutionsplex.com/career/,,,,,,,,,,,,,techsolutionsplex.com,402,1,NO,,YES,Company name inferred from domain/LinkedIn/email,YES,MONITOR_READY
C1005,Techsparkit,domain_inferred,https://www.techsparkit.com/,,,,,,,,"hiring, no hiring, no hiring page",Tech Stack: no hiring page found,,,,,techsparkit.com,1207,1,NO,,YES,Company name inferred from domain/LinkedIn/email,YES,FIND_CAREER_PAGE
C0320,Techsparkit Limited,linkedin_inferred,,,https://www.linkedin.com/company/techsparkit-limited/?originalSubdomain=bd,,,,,,,,,,,,,425,1,NO,,YES,Company name inferred from domain/LinkedIn/email; Missing company/career website,YES,ENRICH_FROM_LINKEDIN
C0772,Techspirelabs,domain_inferred,,https://www.techspirelabs.com/careers/,,,,,,,,,,,,,techspirelabs.com,919,1,NO,,YES,Company name inferred from domain/LinkedIn/email,YES,MONITOR_READY
C0949,Techterrain IT,domain_inferred,,https://www.techterrain-it.com/career,,info@techterrain-it.com,,,,,,Tech Stack: https://www.techterrain-it.com/career | Is Applied: yes,,,,,techterrain-it.com,1134,1,NO,,YES,Company name inferred from domain/LinkedIn/email,YES,MONITOR_READY
C0352,Techtrioz,domain_inferred,https://www.techtrioz.com/,,,info@techtrioz.com,,,,,,Tech Stack: https://www.techtrioz.com/ | Specialization They Need: may be active na,,,,,techtrioz.com,459,1,NO,,YES,Company name inferred from domain/LinkedIn/email,YES,FIND_CAREER_PAGE
C0692,Tecnobz,domain_inferred,,https://www.tecnobz.com/career,https://www.linkedin.com/company/tecno-bz/,,,,3.0,1/3,,Specialization They Need: 1 / 3 emp | Location: https://www.tecnobz.com/career,,,,,tecnobz.com,836,1,YES,Source review: employee_and_ratio_both_present,YES,Company name inferred from domain/LinkedIn/email,YES,MANUAL_REVIEW
C0778,Tecognize,email_inferred,,,,career@tecognize.com,,,,,,Openning: try,,,,,,928,1,YES,Source review: contact_only,YES,Company name inferred from domain/LinkedIn/email; Missing company/career website,YES,MANUAL_REVIEW
C0908,Tekarsh,domain_inferred,,https://www.tekarsh.com/career,,,,"java, python",,,,Tech Stack: java python WLB,,,,,tekarsh.com,1083,1,NO,,YES,Company name inferred from domain/LinkedIn/email,YES,MONITOR_READY
C0211,Tekvision,domain_inferred,,https://www.tekvision.com.bd/career,,,chattogram,,,,,Tech Stack: chattogram,,,,,tekvision.com.bd,310,1,NO,,YES,Company name inferred from domain/LinkedIn/email,YES,MONITOR_READY
C0212,Ternaryweb,domain_inferred,https://www.ternaryweb.com/,,,ternarywebhr@gmail.com,mohammadpur,,,,,Tech Stack: mohammadpur | Openning: https://www.ternaryweb.com/,,,,,ternaryweb.com,311,1,NO,,YES,Company name inferred from domain/LinkedIn/email,YES,FIND_CAREER_PAGE
C0617,The Green Helpers Inc,linkedin_inferred,,,https://www.linkedin.com/company/the-green-helpers-inc/?originalSubdomain=bd,,,,3.0,,,Tech Stack: marketing | Openning: 3 emp,,,,,,745,1,NO,,YES,Company name inferred from domain/LinkedIn/email; Missing company/career website,YES,ENRICH_FROM_LINKEDIN
C0125,The Red IT,explicit,,,,,,,,,,,,,,,,163,1,YES,Source review: name_only_no_url_email,YES,Missing company/career website,YES,MANUAL_REVIEW
C0835,Thedoodleinc,domain_inferred,,https://www.thedoodleinc.com/career,,,,,23.0,,,Openning: cool website | Specialization They Need: 23 emp,,,,,thedoodleinc.com,995,1,NO,,YES,Company name inferred from domain/LinkedIn/email,YES,MONITOR_READY
C0298,Theicthub,domain_inferred,,https://www.theicthub.com/career,,,mohammadpur,,,,,Tech Stack: mohammadpur,,,,,theicthub.com,401,1,NO,,YES,Company name inferred from domain/LinkedIn/email,YES,MONITOR_READY
C0818,Thekowcompany,domain_inferred,https://thekowcompany.com/,,,,,,,1/119,,Tech Stack: cool website | Years of Exp want: 1 of 119,,,,,thekowcompany.com,975,1,NO,,YES,Company name inferred from domain/LinkedIn/email,YES,FIND_CAREER_PAGE
C0980,Thekreativestrategies,domain_inferred,https://thekreativestrategies.com/,,,career@thekreativestrategies.com,,,,,planning,Tech Stack: https://thekreativestrategies.com/ | Specialization They Need: rafsun brother | Is Applied: planning,,,,,thekreativestrategies.com,1171,1,NO,,YES,Company name inferred from domain/LinkedIn/email,YES,FIND_CAREER_PAGE
C0057,ThemeDev,explicit,https://themedev.net/,,,,,,,,,Comment: technext.it/careers/,https://technext.it/ https://community.technext.it/?fcom_action=auth&form=register; https://technext.it,,,,themedev.net; technext.it,77; 80; 148; 149,4,YES,Multiple different explicit company names merged; Multiple corporate domains; Source review: multiple_domains; name_only_no_url_email,NO,,YES,MANUAL_REVIEW
C0330,Themencode,domain_inferred,,https://themencode.com/career/,,,,wordpress,,,,Openning: wordpress,,,,,themencode.com,436,1,NO,,YES,Company name inferred from domain/LinkedIn/email,YES,MONITOR_READY
C0138,Themeum,explicit,https://www.themeum.com/,,,,,wordpress,,,,Comment: Wordpress,,,,,themeum.com,189; 1291,2,YES,Source review: name_only_no_url_email,NO,,YES,MANUAL_REVIEW
C0011,Therapbd,domain_inferred,https://www.therapbd.com/ https://therap.hire.trakstar.com/,,,,,,,,,Location: https://therap.hire.trakstar.com/,,,,,therapbd.com,27,1,YES,Source review: multiple_domains,YES,Company name inferred from domain/LinkedIn/email,YES,MANUAL_REVIEW
C0871,Thesoftking,domain_inferred,,https://thesoftking.com/career,,,,"laravel; flutter, laravel",,,,Openning: laravel || Tech Stack: laravel flutter,,,,,thesoftking.com,1039; 1058,2,NO,,YES,Company name inferred from domain/LinkedIn/email,YES,MONITOR_READY
C0249,Thetechbrigades,domain_inferred,,https://www.thetechbrigades.com/careers/,,,rampura,,,,,Tech Stack: rampura,,,,,thetechbrigades.com,349,1,NO,,YES,Company name inferred from domain/LinkedIn/email,YES,MONITOR_READY
C0236,Thetork,domain_inferred,,https://thetork.com/career,,,"bonosree, rampura",,,,,Tech Stack: bonosree rampura,,,,,thetork.com,336,1,NO,,YES,Company name inferred from domain/LinkedIn/email,YES,MONITOR_READY
C1022,Theworld,domain_inferred,,https://www.theworld.com.bd/career,,,,,,,no opening,Openning: no opening rn,,,,,theworld.com.bd,1231,1,NO,,YES,Company name inferred from domain/LinkedIn/email,YES,MONITOR_READY
C0992,Thinkgroup,domain_inferred,,https://thinkgroup.com.bd/careers#,,,,,,,"hiring, no hiring, no hiring page",Tech Stack: no hiring page found,,,,,thinkgroup.com.bd,1193,1,NO,,YES,Company name inferred from domain/LinkedIn/email,YES,MONITOR_READY
